SCHM_CODE,DEL_FLG,SCHM_DESC,INT_PAID_BACID,INT_COLL_BACID,GL_SUB_HEAD_CODE,SERV_CHRG_COLL_FLG,BACK_DATE_TRAN_EXCP_CODE,VAL_DATE_TRAN_EXCP_CODE,ACCT_IN_CR_BAL_EXCP_CODE,MIN_POSTING_WORKCLASS,SCHM_TYPE,INT_PAID_FLG,INT_COLL_FLG,STAFF_SCHM_FLG,NRE_SCHM_FLG,MERGE_INT_PTRAN_FLG,LCHG_USER_ID,RCRE_USER_ID,LCHG_TIME,RCRE_TIME,MICR_CHQ_CHRG_BACID,INSUFF_AVAIL_BAL_EXCP_CODE,FD_CR_BACID,FD_DR_BACID,FX_TRAN_FLG,STP_CR_DR_IND,FCNR_FLG,INT_PANDL_BACID,PARKING_BACID,INT_PAID_COLL_CRNCY_FLG,CASH_WD_WO_CHQ_EXCP_CODE,ACCT_NAME_CHANGED_EXCP_CODE,XFER_IN_INT_DETAILS_FLG,ACCT_REFERENCE_EXCP_CODE,DR_OPER_ACCT_IF_NO_BAL_FLG,INT_DR_CUST_DIFF_EXCP_CODE,INT_CR_CUST_DIFF_EXCP_CODE,ISO_USER_TOD_GRNT_EXCP_CODE,ISO_AUTO_TOD_GRNT_EXCP_CODE,INTER_SOL_CLOSURE_ALWD_FLG,LEVY_TAX_PCNT_1,LEVY_TAX_PCNT_2,LEVY_TAX_PCNT_3,LEVY_TAX_DESC_1,LEVY_TAX_DESC_2,LEVY_TAX_DESC_3,LEVY_TAX_BACID_1,LEVY_TAX_BACID_2,LEVY_TAX_BACID_3,LEVY_TAX_MERGE_PTRAN_FLG,PEG_INT_FOR_AC_FLG,MOD_OF_PEG_INT_ALLOWED_FLG,PEG_REVIEW_PREF_FROM_CUST,DFLT_INT_PAR_CHNG_EXCP_CODE,CLS_PEND_REVERSAL_EXCP_CODE,CHQ_ISSUED_ACK_EXCP_CODE,ACCT_CLOSURE_CHRG_DAYS,ACCT_CLOSURE_CHRG_MNTHS,ACCT_MAINT_PERIOD,MIN_COMMIT_CHRG_UTIL_PCNT,COMMIT_CALC_METHOD,INACTIVE_ACCT_CHRG_DAYS,INACTIVE_ACCT_CHRG_MNTHS,DORMANT_ACCT_CHRG_DAYS,DORMANT_ACCT_CHRG_MNTHS,PARTITION_MANDATORY_FLG,BOOK_TRAN_SCRIPT,INTCALC_TRAN_SCRIPT,ADVANCE_INT_BACID,TDS_PARKING_BACID,PENAL_PANDL_BACID,DFLT_CLG_TRAN_CODE,DFLT_INST_TYPE,CHQ_UNUSABLE_EXCP_CODE,INT_PANDL_BACID_CR,INT_PANDL_BACID_DR,BEL_MIN_BAL_EXCP_CODE,PEN_CHRG_NCALC_EXCP_CODE,INT_FREQ_TYPE_CR,INT_FREQ_WEEK_NUM_CR,INT_FREQ_WEEK_DAY_CR,INT_FREQ_START_DD_CR,PD_GL_SUB_HEAD_CODE,PS_FREQ_WEEK_DAY,PS_FREQ_START_DD,PS_FREQ_HLDY_STAT,AUTO_RENEWAL_PERIOD_FLG,PRODUCT_GROUP,PRINCIPAL_LOSSLINE_BACID,RECOVER_LOSSLINE_BACID,CHRGE_OFF_BACID,INT_WAIVER_BACID,DAILY_COMP_INT_FLG,DISC_RATE_FLG,START_DATE,END_DATE,FIXEDTERM_MNTHS,FIXEDTERM_YEARS,REPRICING_PLAN,REPRICING_FREQ_MNTHS,REPRICING_FREQ_DAYS,REPRICING_YEAR_IND,FLOAT_INT_TBL_CODE,FLOAT_REPRICING_FREQ_MNTHS,FLOAT_REPRICING_FREQ_DAYS,SCRIPT_VALUE_DATE_EXCP_CODE,CUST_MIN_AGE,CUST_MAX_AGE,SCHM_SHORT_NAME,BANK_ID,SYN_AGENT_SCHEME,PRODUCT_CONCEPT,SCHM_NATURE
A6285,N,TH-CV HUYNDAI-CBNV EIB&HTV KHONG TG BHNT+BHPNT-CT2,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,48:56.0,25:08.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0405,3,0,,18,65,,1,N,R0601,N
A6754,N,DH-TIEP NOI HANH TRINH - CT3,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,QUYNH.PT,46:07.0,04:29.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0638,3,0,,18,65,,1,N,R0601,N
B5939,N,DH-CV THACO - NEWCT1 T10,,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,57:57.0,35:46.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C02,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,0,0,U,0,0,A,,0,0,B17,0,0,,1,N,C0210,N
A6814,N,DH -CV UU DAI THANH TOAN HOC PHI CT1,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,21:32.0,18:16.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0698,3,0,,18,65,,1,N,R0601,N
A6901,N,TH-CV MUA OTO THACO CT2,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,26:56.0,54:41.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0774,3,0,,18,65,,1,N,R0601,N
A6451,N,"TH - CV KHCN SP THINH VUONG - KV HCM, MB CT1",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,52:02.0,22:05.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,6,0,L,0,0,A,H0477,3,0,,18,65,,1,N,R0601,N
B5928,N,TH-CV HUYNDAI - NEWCT2 T10,,39413010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,12:29.0,36:51.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,C02,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,H5143,3,0,B17,0,0,,1,N,C0204,N
A6895,N,TH-CV MUA OTO MERCEDES-BENZ CT2,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,38:15.0,53:45.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0748,3,0,,18,65,,1,N,R0601,N
B5992,N,NH-VND-CK3T NEW-LSCS-TSBD KHAC-3T< KHV≤6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,GIANG.PTT02,47:00.0,13:13.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,3,0,L,0,0,A,H5219,3,0,B17,0,0,,1,N,C0201,N
B5994,N,NH-VND-CK3T NEW-LSCS-HON HOP NHIEU TSBD-3T<KHV≤6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,GIANG.PTT02,47:21.0,15:29.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,3,0,L,0,0,A,H5228,3,0,B17,0,0,,1,N,C0201,N
A7014,N,"TH -CV MUA BDS NHA O XH TAI TPHCM - KV HCM, MB - CT1",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HANG.NTT15,20:48.0,05:16.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,3,0,L,0,0,A,H0726,3,0,,18,65,,1,N,R0601,N
A7033,N,NH-SXKDNN - VUNG TAM KD EIB-HM > 5TY-3T<KHV≤6T,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,THANH.HTN,HUYEN.NGHIEMTHI,23:12.0,20:13.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,3,0,L,0,0,A,H0848,3,0,,18,65,,1,N,R0601,N
A6154,N,"DH-CV KHCN SP AN CU - KV HCM, MB CT1",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,QUE.HP,QUYNH.PT,08:44.0,33:54.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0350,3,0,,18,65,,1,N,R0601,N
A7047,N,"DH-CV AN CU - KV DNB, TNB, TTN - CT1",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,01:11.0,48:53.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,6,0,L,0,0,A,H0806,3,0,,18,65,,1,N,R0601,N
A7105,N,"TH-TICH TAI KH CHON LOC-KV DNB, TNB, TTN-CT2",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,30:33.0,03:38.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0734,3,0,,18,65,,1,N,R0601,N
B5911,N,"NH - USD - OP1 TSDB BDS NHOM 1,2,3 - 6T < KHV ≤ 12T",,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,HUYEN.NGHIEMTHI,28:47.0,06:12.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0104,N
B5954,N,"NH- VND-CK3T-LSCS-TSBD BDS NHOM 1,2,3-6T<KHV≤12T",,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,15:45.0,45:46.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,3,0,L,0,0,A,H5173,3,0,B17,0,0,,1,N,C0201,N
B6258,N,DH –VND- LSCV TT KHDN- STK/GTCG KHAC VND-EIB PH –  KHV > 60T,,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,GIANG.PTT02,06:48.0,41:34.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C01,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,H5251,3,0,B17,0,0,,1,N,C0104,N
A7664,N,TH – CHO VAY TDH KHCN NHOM 1 – CT3,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HUYEN.NGHIEMTHI,14:53.0,10:24.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0726,3,0,,18,65,,1,N,R0601,N
A7678,N,TH – CHO VAY DONG HANH CUNG KH – KH NHOM 2,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HANG.NTT15,41:28.0,18:27.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H1007,3,0,,18,65,,1,N,R0601,N
A7736,N,LSCV NH GIAM 1%-KSNNH-TGV TU 3T TRO XUONG-CT2,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,39:24.0,35:29.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0601,N
A7739,N,LSCV NH GIAM 1%-KSNN-TGV TREN 9T DEN 12T-CT2,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,40:46.0,38:27.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0601,N
A7671,N,DH – CHO VAY TDH KHCN NHOM 2 – CT2,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HUYEN.NGHIEMTHI,34:12.0,39:05.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H1000,3,0,,18,65,,1,N,R0601,N
B6003,N,NH-USD-NEW OP2 TSBĐ STK/GTCG KHAC  USD-EIB PH-6T<KHV≤12T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,GIANG.PTT02,29:41.0,58:54.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0201,N
64109,N,TGDN-LHQ-KQ HOAT DONG DN - DV BAO HIEM,49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,N,Y,EOD8,EOD7,59:50.0,35:50.0,,,,,Y, ,N,,,X,,, ,,N,,HD3,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80102000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG QUÝ,1, ,,N
A6418,N,NH - SXKD NH UU DAI - TGGD>1NAM - HM<2TY - 9T<V=<12T,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,21:21.0,29:04.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,3,0,L,0,0,A,A3760,840,0,,18,65,,1,N,R0601,N
CD563,N,DN - NH - THAU CHI - CT CHUNG KHOAN - KHV≤1T,,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,THANH.HTN,QUYNH.PT,38:41.0,15:16.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
A6540,N,DH - CV KH HOP TAC THACO - TG BHNT-BHPNT - CT2,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,24:39.0,02:06.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R07,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0508,3,0,,18,65,,1,N,R0701,N
CD570,N,DN-THAU CHI-CT SME TANG TOC-SME- KHV≤1T,,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,16:49.0,52:18.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
B5870,N,NH-VND–CT SME TANG TOC-CO TSDB-SME–1T≤KHV≤3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,19:42.0,05:24.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
B5876,N,NH-VND–CT SME TANG TOC-1P TSDB-UPPER SME–1T≤KHV≤3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,23:18.0,12:05.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
B5889,N,TH_VND_ CT CV TDH KCN- HM >= 100 TY,,39413010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HANG.NTT15,24:42.0,56:06.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,C01,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,H5109,3,0,B17,0,0,,1,N,C0104,N
A6747,N,"TH-TIEP NOI HANH TRINH - KV DNB, TNB, TTN - CT1",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,QUYNH.PT,47:19.0,19:57.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,0,0,U,0,0,A,,0,0,,18,65,,1,N,R0601,N
A6781,N,NH-SXKDNN - VUNG TAM KD EIB - HM<2TY - 6T<V=<12T,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,08:51.0,03:26.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,3,0,L,0,0,A,H0678,3,0,,18,65,,1,N,R0601,N
B5946,N,NH- VND-CK3T-LSCS-DB VANG STK/GTCG TCTD KHAC PH-3T<KHV≤6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,QUYNH.PT,15:05.0,35:45.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,3,0,L,0,0,A,H5165,3,0,B17,0,0,,1,N,C0201,N
A6902,N,DH-CV MUA OTO THACO CT2,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,03:30.0,57:23.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0775,3,0,,18,65,,1,N,R0601,N
B5985,N,DH-CV THACO - NEWCT2 T11,,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HANG.NTT15,10:22.0,08:15.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C02,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,H5198,3,0,B17,0,0,,1,N,C0204,N
A6985,N,"TH - CV KHCN SP CHON LOC TICH TAI - KV HCM,MB – CT2",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,QUYNH.PT,16:47.0,25:28.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0811,3,0,,18,65,,1,N,R0601,N
A6180,N,"DH-CV KHCN SP ON DINH TC - KV DNB, TNB, TTN CT1",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,QUYNH.PT,15:13.0,10:37.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0364,3,0,,18,65,,1,N,R0601,N
A6241,N,TH-CV OTO HUYNDAI-THAM GIA BHNT+BHPNT-CT3,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,GIANG.PTT02,07:06.0,57:17.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0399,3,0,,18,65,,1,N,R0601,N
A6280,N,TH - CV CBNV TC KHAC KHONG TSDB - EIB TAN CHAU - KH KHAC - DU NO GIAM DAN,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,27:44.0,53:26.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R01,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A3610,3,0,,18,65,,1,N,R0105,N
B5764,N,NH - VND –   UDLS KHDN UPPER SME – 4T ≤ KHV  ≤ 6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HUYEN.NGHIEMTHI,02:23.0,53:27.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
